X,Y,Depth
343985.7552,4483166.4164,3.5597
343985.7552,4483166.2164,3.5641
343985.7552,4483166.0164,3.5679
343985.7552,4483165.8164,3.5692
343985.7552,4483165.6164,3.5681
343985.7552,4483165.4164,3.551
343985.7552,4483165.2164,3.5459
343985.7552,4483165.0164,3.5308
343985.7552,4483164.8164,3.4996
343985.7552,4483164.6164,3.4839
343985.7552,4483164.4164,3.4657
343985.7552,4483164.2164,3.4257
343985.7552,4483164.0164,3.408
343985.7552,4483163.8164,3.3636
343985.7552,4483163.6164,3.3352
343985.7552,4483163.4164,3.3112
343985.7552,4483163.2164,3.2787
343985.9552,4483180.4164,3.5467
343985.9552,4483180.2164,3.5391
343985.9552,4483180.0164,3.5326
343985.9552,4483179.8164,3.5272
343985.9552,4483179.6164,3.5207
343985.9552,4483179.4164,3.5075
343985.9552,4483179.2164,3.5082
343985.9552,4483179.0164,3.502
343985.9552,4483178.8164,3.5056
343985.9552,4483178.6164,3.5046
343985.9552,4483178.4164,3.5067
343985.9552,4483178.2164,3.5067
343985.9552,4483178.0164,3.5089
343985.9552,4483177.8164,3.5107
343985.9552,4483177.6164,3.5122
343985.9552,4483177.4164,3.5153
343985.9552,4483177.2164,3.5185
343985.9552,4483177.0164,3.5151
343985.9552,4483176.8164,3.5149
343985.9552,4483176.6164,3.5052
343985.9552,4483176.4164,3.5083
343985.9552,4483176.2164,3.4916
343985.9552,4483176.0164,3.4961
343985.9552,4483175.8164,3.4718
343985.9552,4483175.6164,3.4673
343985.9552,4483175.4164,3.4356
343985.9552,4483175.2164,3.4347
343985.9552,4483175.0164,3.3937
343985.9552,4483174.8164,3.3965
343985.9552,4483174.6164,3.3859
343985.9552,4483174.4164,3.3575
343985.9552,4483174.2164,3.3242
343985.9552,4483174.0164,3.2941
343985.9552,4483173.8164,3.2828
343985.9552,4483173.6164,3.2409
343985.9552,4483173.4164,3.232
343985.9552,4483173.2164,3.2215
343985.9552,4483173.0164,3.2021
343985.9552,4483172.8164,3.1964
343985.9552,4483172.6164,3.1906
343985.9552,4483172.4164,3.1884
343985.9552,4483172.2164,3.186
343985.9552,4483172.0164,3.1905
343985.9552,4483171.8164,3.192
343985.9552,4483171.6164,3.2058
343985.9552,4483171.4164,3.2147
343985.9552,4483171.2164,3.2389
343985.9552,4483171.0164,3.2573
343985.9552,4483170.8164,3.2804
343985.9552,4483170.6164,3.3214
343985.9552,4483170.4164,3.3588
343985.9552,4483170.2164,3.3698
343985.9552,4483170.0164,3.3635
343985.9552,4483169.8164,3.3684
343985.9552,4483169.6164,3.3731
343985.9552,4483169.4164,3.3755
343985.9552,4483169.2164,3.3797
343985.9552,4483169.0164,3.3813
343985.9552,4483168.8164,3.3674
343985.9552,4483168.6164,3.383
343985.9552,4483168.4164,3.3948
343985.9552,4483168.2164,3.4237
343985.9552,4483168.0164,3.4425
343985.9552,4483167.8164,3.4789
343985.9552,4483167.6164,3.5013
343985.9552,4483167.4164,3.4939
343985.9552,4483167.2164,3.4986
343985.9552,4483167.0164,3.501
343985.9552,4483166.8164,3.4896
343985.9552,4483166.6164,3.4871
343985.9552,4483166.4164,3.532
343985.9552,4483166.2164,3.5502
343985.9552,4483166.0164,3.5307
343985.9552,4483165.8164,3.5535
343985.9552,4483165.6164,3.5518
343985.9552,4483165.4164,3.528
343985.9552,4483165.2164,3.5225
343985.9552,4483165.0164,3.5138
343985.9552,4483164.8164,3.4837
343985.9552,4483164.6164,3.4682
343985.9552,4483164.4164,3.398
343985.9552,4483164.2164,3.4091
343985.9552,4483164.0164,3.3461
343985.9552,4483163.8164,3.3569
343985.9552,4483163.6164,3.3322
343985.9552,4483163.4164,3.3104
343986.1552,4483180.2164,3.5168
343986.1552,4483180.0164,3.5067
343986.1552,4483179.8164,3.505
343986.1552,4483179.6164,3.4968
343986.1552,4483179.4164,3.4952
343986.1552,4483179.2164,3.4982
343986.1552,4483179.0164,3.4946
343986.1552,4483178.8164,3.5002
343986.1552,4483178.6164,3.5007
343986.1552,4483178.4164,3.4984
343986.1552,4483178.2164,3.5015
343986.1552,4483178.0164,3.5057
343986.1552,4483177.8164,3.5079
343986.1552,4483177.6164,3.5097
343986.1552,4483177.4164,3.5135
343986.1552,4483177.2164,3.5153
343986.1552,4483177.0164,3.5105
343986.1552,4483176.8164,3.5105
343986.1552,4483176.6164,3.4999
343986.1552,4483176.4164,3.5009
343986.1552,4483176.2164,3.4837
343986.1552,4483176.0164,3.4849
343986.1552,4483175.8164,3.4609
343986.1552,4483175.6164,3.4542
343986.1552,4483175.4164,3.4472
343986.1552,4483175.2164,3.4278
343986.1552,4483175.0164,3.4055
343986.1552,4483174.8164,3.3557
343986.1552,4483174.6164,3.3325
343986.1552,4483174.4164,3.3389
343986.1552,4483174.2164,3.2812
343986.1552,4483174.0164,3.2522
343986.1552,4483173.8164,3.2368
343986.1552,4483173.6164,3.1919
343986.1552,4483173.4164,3.1699
343986.1552,4483173.2164,3.1439
343986.1552,4483173.0164,3.1314
343986.1552,4483172.8164,3.1477
343986.1552,4483172.6164,3.1347
343986.1552,4483172.4164,3.1276
343986.1552,4483172.2164,3.1206
343986.1552,4483172.0164,3.1237
343986.1552,4483171.8164,3.1249
343986.1552,4483171.6164,3.1412
343986.1552,4483171.4164,3.1517
343986.1552,4483171.2164,3.1893
343986.1552,4483171.0164,3.232
343986.1552,4483170.8164,3.2715
343986.1552,4483170.6164,3.3187
343986.1552,4483170.4164,3.3559
343986.1552,4483170.2164,3.3631
343986.1552,4483170.0164,3.3616
343986.1552,4483169.8164,3.3717
343986.1552,4483169.6164,3.3708
343986.1552,4483169.4164,3.3717
343986.1552,4483169.2164,3.3581
343986.1552,4483169.0164,3.362
343986.1552,4483168.8164,3.3695
343986.1552,4483168.6164,3.377
343986.1552,4483168.4164,3.3958
343986.1552,4483168.2164,3.4292
343986.1552,4483168.0164,3.4446
343986.1552,4483167.8164,3.464
343986.1552,4483167.6164,3.4836
343986.1552,4483167.4164,3.4955
343986.1552,4483167.2164,3.4887
343986.1552,4483167.0164,3.5047
343986.1552,4483166.8164,3.4659
343986.1552,4483166.6164,3.4629
343986.1552,4483166.4164,3.5075
343986.1552,4483166.2164,3.4971
343986.1552,4483166.0164,3.5195
343986.1552,4483165.8164,3.5144
343986.1552,4483165.6164,3.5134
343986.1552,4483165.4164,3.5288
343986.1552,4483165.2164,3.4868
343986.1552,4483165.0164,3.4797
343986.1552,4483164.8164,3.4931
343986.1552,4483164.6164,3.431
343986.1552,4483164.4164,3.4157
343986.1552,4483164.2164,3.3829
343986.1552,4483164.0164,3.3392
343986.1552,4483163.8164,3.3479
343986.1552,4483163.6164,3.3245
343986.3552,4483180.0164,3.4923
343986.3552,4483179.8164,3.4864
343986.3552,4483179.6164,3.4839
343986.3552,4483179.4164,3.4827
343986.3552,4483179.2164,3.4867
343986.3552,4483179.0164,3.4864
343986.3552,4483178.8164,3.4945
343986.3552,4483178.6164,3.498
343986.3552,4483178.4164,3.4941
343986.3552,4483178.2164,3.4984
343986.3552,4483178.0164,3.5018
343986.3552,4483177.8164,3.5039
343986.3552,4483177.6164,3.507
343986.3552,4483177.4164,3.5113
343986.3552,4483177.2164,3.5133
343986.3552,4483177.0164,3.5084
343986.3552,4483176.8164,3.5077
343986.3552,4483176.6164,3.4953
343986.3552,4483176.4164,3.496
343986.3552,4483176.2164,3.4772
343986.3552,4483176.0164,3.4839
343986.3552,4483175.8164,3.4578
343986.3552,4483175.6164,3.4413
343986.3552,4483175.4164,3.4318
343986.3552,4483175.2164,3.411
343986.3552,4483175.0164,3.3657
343986.3552,4483174.8164,3.2965
343986.3552,4483174.6164,3.2768
343986.3552,4483174.4164,3.2565
343986.3552,4483174.2164,3.2032
343986.3552,4483174.0164,3.2042
343986.3552,4483173.8164,3.1652
343986.3552,4483173.6164,3.127
343986.3552,4483173.4164,3.1317
343986.3552,4483173.2164,3.1023
343986.3552,4483173.0164,3.0875
343986.3552,4483172.8164,3.0979
343986.3552,4483172.6164,3.0869
343986.3552,4483172.4164,3.0728
343986.3552,4483172.2164,3.0627
343986.3552,4483172.0164,3.0633
343986.3552,4483171.8164,3.0625
343986.3552,4483171.6164,3.0826
343986.3552,4483171.4164,3.1157
343986.3552,4483171.2164,3.1554
343986.3552,4483171.0164,3.2013
343986.3552,4483170.8164,3.2445
343986.3552,4483170.6164,3.292
343986.3552,4483170.4164,3.3236
343986.3552,4483170.2164,3.3412
343986.3552,4483170.0164,3.3496
343986.3552,4483169.8164,3.374
343986.3552,4483169.6164,3.3622
343986.3552,4483169.4164,3.3604
343986.3552,4483169.2164,3.4107
343986.3552,4483169.0164,3.3854
343986.3552,4483168.8164,3.3932
343986.3552,4483168.6164,3.4012
343986.3552,4483168.4164,3.3972
343986.3552,4483168.2164,3.4259
343986.3552,4483168.0164,3.4444
343986.3552,4483167.8164,3.4701
343986.3552,4483167.6164,3.4711
343986.3552,4483167.4164,3.48
343986.3552,4483167.2164,3.4793
343986.3552,4483167.0164,3.47
343986.3552,4483166.8164,3.4546
343986.3552,4483166.6164,3.4556
343986.3552,4483166.4164,3.4823
343986.3552,4483166.2164,3.4869
343986.3552,4483166.0164,3.4906
343986.3552,4483165.8164,3.4944
343986.3552,4483165.6164,3.4954
343986.3552,4483165.4164,3.484
343986.3552,4483165.2164,3.4797
343986.3552,4483165.0164,3.4736
343986.3552,4483164.8164,3.4319
343986.3552,4483164.6164,3.4317
343986.3552,4483164.4164,3.3779
343986.3552,4483164.2164,3.3816
343986.3552,4483164.0164,3.344
343986.3552,4483163.8164,3.3502
343986.5552,4483179.8164,3.4701
343986.5552,4483179.6164,3.4629
343986.5552,4483179.4164,3.4751
343986.5552,4483179.2164,3.4771
343986.5552,4483179.0164,3.4778
343986.5552,4483178.8164,3.4814
343986.5552,4483178.6164,3.4874
343986.5552,4483178.4164,3.4847
343986.5552,4483178.2164,3.4904
343986.5552,4483178.0164,3.4951
343986.5552,4483177.8164,3.5
343986.5552,4483177.6164,3.5054
343986.5552,4483177.4164,3.5104
343986.5552,4483177.2164,3.5132
343986.5552,4483177.0164,3.5076
343986.5552,4483176.8164,3.5059
343986.5552,4483176.6164,3.4946
343986.5552,4483176.4164,3.4955
343986.5552,4483176.2164,3.4781
343986.5552,4483176.0164,3.4778
343986.5552,4483175.8164,3.4287
343986.5552,4483175.6164,3.3917
343986.5552,4483175.4164,3.3686
343986.5552,4483175.2164,3.3595
343986.5552,4483175.0164,3.3394
343986.5552,4483174.8164,3.2421
343986.5552,4483174.6164,3.2078
343986.5552,4483174.4164,3.1547
343986.5552,4483174.2164,3.1684
343986.5552,4483174.0164,3.1315
343986.5552,4483173.8164,3.1066
343986.5552,4483173.6164,3.0788
343986.5552,4483173.4164,3.0757
343986.5552,4483173.2164,3.0155
343986.5552,4483173.0164,2.9986
343986.5552,4483172.8164,3.0075
343986.5552,4483172.6164,2.9921
343986.5552,4483172.4164,2.9719
343986.5552,4483172.2164,2.9932
343986.5552,4483172.0164,2.9945
343986.5552,4483171.8164,2.9954
343986.5552,4483171.6164,3.0341
343986.5552,4483171.4164,3.0853
343986.5552,4483171.2164,3.1278
343986.5552,4483171.0164,3.1719
343986.5552,4483170.8164,3.213
343986.5552,4483170.6164,3.2603
343986.5552,4483170.4164,3.2909
343986.5552,4483170.2164,3.31
343986.5552,4483170.0164,3.3816
343986.5552,4483169.8164,3.4147
343986.5552,4483169.6164,3.3968
343986.5552,4483169.4164,3.4118
343986.5552,4483169.2164,3.4121
343986.5552,4483169.0164,3.4066
343986.5552,4483168.8164,3.4061
343986.5552,4483168.6164,3.4098
343986.5552,4483168.4164,3.4212
343986.5552,4483168.2164,3.4303
343986.5552,4483168.0164,3.4311
343986.5552,4483167.8164,3.4597
343986.5552,4483167.6164,3.4707
343986.5552,4483167.4164,3.4777
343986.5552,4483167.2164,3.455
343986.5552,4483167.0164,3.4634
343986.5552,4483166.8164,3.4611
343986.5552,4483166.6164,3.4449
343986.5552,4483166.4164,3.4869
343986.5552,4483166.2164,3.4897
343986.5552,4483166.0164,3.4925
343986.5552,4483165.8164,3.4956
343986.5552,4483165.6164,3.4671
343986.5552,4483165.4164,3.4799
343986.5552,4483165.2164,3.482
343986.5552,4483165.0164,3.4326
343986.5552,4483164.8164,3.4316
343986.5552,4483164.6164,3.4024
343986.5552,4483164.4164,3.3763
343986.5552,4483164.2164,3.3866
343986.5552,4483164.0164,3.3492
343986.7552,4483179.8164,3.4578
343986.7552,4483179.6164,3.4538
343986.7552,4483179.4164,3.465
343986.7552,4483179.2164,3.4694
343986.7552,4483179.0164,3.4726
343986.7552,4483178.8164,3.4768
343986.7552,4483178.6164,3.4839
343986.7552,4483178.4164,3.4839
343986.7552,4483178.2164,3.4908
343986.7552,4483178.0164,3.4916
343986.7552,4483177.8164,3.4983
343986.7552,4483177.6164,3.5067
343986.7552,4483177.4164,3.5089
343986.7552,4483177.2164,3.5162
343986.7552,4483177.0164,3.5112
343986.7552,4483176.8164,3.5082
343986.7552,4483176.6164,3.4938
343986.7552,4483176.4164,3.4958
343986.7552,4483176.2164,3.4716
343986.7552,4483176.0164,3.4527
343986.7552,4483175.8164,3.4186
343986.7552,4483175.6164,3.3686
343986.7552,4483175.4164,3.3419
343986.7552,4483175.2164,3.3378
343986.7552,4483175.0164,3.2752
343986.7552,4483174.8164,3.2499
343986.7552,4483174.6164,3.1765
343986.7552,4483174.4164,3.148
343986.7552,4483174.2164,3.1127
343986.7552,4483174.0164,3.1011
343986.7552,4483173.8164,3.0846
343986.7552,4483173.6164,3.0531
343986.7552,4483173.4164,3.0025
343986.7552,4483173.2164,2.9829
343986.7552,4483173.0164,2.9652
343986.7552,4483172.8164,2.962
343986.7552,4483172.6164,2.9443
343986.7552,4483172.4164,2.9238
343986.7552,4483172.2164,2.9393
343986.7552,4483172.0164,2.9467
343986.7552,4483171.8164,2.9771
343986.7552,4483171.6164,3.0268
343986.7552,4483171.4164,3.0745
343986.7552,4483171.2164,3.1166
343986.7552,4483171.0164,3.1598
343986.7552,4483170.8164,3.1997
343986.7552,4483170.6164,3.2457
343986.7552,4483170.4164,3.2765
343986.7552,4483170.2164,3.2977
343986.7552,4483170.0164,3.345
343986.7552,4483169.8164,3.3967
343986.7552,4483169.6164,3.3861
343986.7552,4483169.4164,3.3909
343986.7552,4483169.2164,3.4162
343986.7552,4483169.0164,3.4095
343986.7552,4483168.8164,3.4056
343986.7552,4483168.6164,3.4025
343986.7552,4483168.4164,3.4056
343986.7552,4483168.2164,3.425
343986.7552,4483168.0164,3.424
343986.7552,4483167.8164,3.4486
343986.7552,4483167.6164,3.4468
343986.7552,4483167.4164,3.4446
343986.7552,4483167.2164,3.4506
343986.7552,4483167.0164,3.4448
343986.7552,4483166.8164,3.4438
343986.7552,4483166.6164,3.4366
343986.7552,4483166.4164,3.4507
343986.7552,4483166.2164,3.4679
343986.7552,4483166.0164,3.4841
343986.7552,4483165.8164,3.4711
343986.7552,4483165.6164,3.4735
343986.7552,4483165.4164,3.4692
343986.7552,4483165.2164,3.4551
343986.7552,4483165.0164,3.439
343986.7552,4483164.8164,3.4205
343986.7552,4483164.6164,3.3941
343986.7552,4483164.4164,3.3811
343986.7552,4483164.2164,3.363
343986.7552,4483164.0164,3.3503
343986.9552,4483179.6164,3.4411
343986.9552,4483179.4164,3.4551
343986.9552,4483179.2164,3.4626
343986.9552,4483179.0164,3.4679
343986.9552,4483178.8164,3.4735
343986.9552,4483178.6164,3.4809
343986.9552,4483178.4164,3.4819
343986.9552,4483178.2164,3.489
343986.9552,4483178.0164,3.4905
343986.9552,4483177.8164,3.4976
343986.9552,4483177.6164,3.5046
343986.9552,4483177.4164,3.5106
343986.9552,4483177.2164,3.5104
343986.9552,4483177.0164,3.5024
343986.9552,4483176.8164,3.4972
343986.9552,4483176.6164,3.4802
343986.9552,4483176.4164,3.4766
343986.9552,4483176.2164,3.4507
343986.9552,4483176.0164,3.4291
343986.9552,4483175.8164,3.387
343986.9552,4483175.6164,3.3454
343986.9552,4483175.4164,3.3216
343986.9552,4483175.2164,3.2676
343986.9552,4483175.0164,3.2387
343986.9552,4483174.8164,3.1946
343986.9552,4483174.6164,3.1512
343986.9552,4483174.4164,3.1201
343986.9552,4483174.2164,3.0844
343986.9552,4483174.0164,3.0674
343986.9552,4483173.8164,3.0303
343986.9552,4483173.6164,3.0007
343986.9552,4483173.4164,2.968
343986.9552,4483173.2164,2.9542
343986.9552,4483173.0164,2.9006
343986.9552,4483172.8164,2.8913
343986.9552,4483172.6164,2.8753
343986.9552,4483172.4164,2.8525
343986.9552,4483172.2164,2.8691
343986.9552,4483172.0164,2.9145
343986.9552,4483171.8164,2.9467
343986.9552,4483171.6164,3.0012
343986.9552,4483171.4164,3.044
343986.9552,4483171.2164,3.1025
343986.9552,4483171.0164,3.1376
343986.9552,4483170.8164,3.1698
343986.9552,4483170.6164,3.2156
343986.9552,4483170.4164,3.2401
343986.9552,4483170.2164,3.3167
343986.9552,4483170.0164,3.3579
343986.9552,4483169.8164,3.3482
343986.9552,4483169.6164,3.3915
343986.9552,4483169.4164,3.4021
343986.9552,4483169.2164,3.4301
343986.9552,4483169.0164,3.4255
343986.9552,4483168.8164,3.4178
343986.9552,4483168.6164,3.4172
343986.9552,4483168.4164,3.4097
343986.9552,4483168.2164,3.419
343986.9552,4483168.0164,3.4162
343986.9552,4483167.8164,3.4442
343986.9552,4483167.6164,3.4405
343986.9552,4483167.4164,3.4286
343986.9552,4483167.2164,3.4229
343986.9552,4483167.0164,3.428
343986.9552,4483166.8164,3.4239
343986.9552,4483166.6164,3.4384
343986.9552,4483166.4164,3.4655
343986.9552,4483166.2164,3.4567
343986.9552,4483166.0164,3.4579
343986.9552,4483165.8164,3.4701
343986.9552,4483165.6164,3.4513
343986.9552,4483165.4164,3.4423
343986.9552,4483165.2164,3.442
343986.9552,4483165.0164,3.4108
343986.9552,4483164.8164,3.4186
343986.9552,4483164.6164,3.3916
343986.9552,4483164.4164,3.3595
343986.9552,4483164.2164,3.3655
343987.1552,4483179.4164,3.4298
343987.1552,4483179.2164,3.4363
343987.1552,4483179.0164,3.442
343987.1552,4483178.8164,3.4534
343987.1552,4483178.6164,3.4607
343987.1552,4483178.4164,3.4668
343987.1552,4483178.2164,3.4743
343987.1552,4483178.0164,3.4904
343987.1552,4483177.8164,3.4995
343987.1552,4483177.6164,3.5042
343987.1552,4483177.4164,3.5153
343987.1552,4483177.2164,3.513
343987.1552,4483177.0164,3.5164
343987.1552,4483176.8164,3.5088
343987.1552,4483176.6164,3.4867
343987.1552,4483176.4164,3.4784
343987.1552,4483176.2164,3.4306
343987.1552,4483176.0164,3.3482
343987.1552,4483175.8164,3.3279
343987.1552,4483175.6164,3.3183
343987.1552,4483175.4164,3.2731
343987.1552,4483175.2164,3.2384
343987.1552,4483175.0164,3.2076
343987.1552,4483174.8164,3.1661
343987.1552,4483174.6164,3.1556
343987.1552,4483174.4164,3.1169
343987.1552,4483174.2164,3.0827
343987.1552,4483174.0164,3.0602
343987.1552,4483173.8164,3.018
343987.1552,4483173.6164,2.9795
343987.1552,4483173.4164,2.9505
343987.1552,4483173.2164,2.8996
343987.1552,4483173.0164,2.8794
343987.1552,4483172.8164,2.8681
343987.1552,4483172.6164,2.8535
343987.1552,4483172.4164,2.8445
343987.1552,4483172.2164,2.8718
343987.1552,4483172.0164,2.9133
343987.1552,4483171.8164,2.9385
343987.1552,4483171.6164,2.993
343987.1552,4483171.4164,3.0481
343987.1552,4483171.2164,3.1003
343987.1552,4483171.0164,3.1315
343987.1552,4483170.8164,3.1613
343987.1552,4483170.6164,3.2053
343987.1552,4483170.4164,3.226
343987.1552,4483170.2164,3.3046
343987.1552,4483170.0164,3.3429
343987.1552,4483169.8164,3.3345
343987.1552,4483169.6164,3.3781
343987.1552,4483169.4164,3.3865
343987.1552,4483169.2164,3.4136
343987.1552,4483169.0164,3.4193
343987.1552,4483168.8164,3.4151
343987.1552,4483168.6164,3.4049
343987.1552,4483168.4164,3.4078
343987.1552,4483168.2164,3.4158
343987.1552,4483168.0164,3.4126
343987.1552,4483167.8164,3.4279
343987.1552,4483167.6164,3.4325
343987.1552,4483167.4164,3.41
343987.1552,4483167.2164,3.4139
343987.1552,4483167.0164,3.4185
343987.1552,4483166.8164,3.4145
343987.1552,4483166.6164,3.424
343987.1552,4483166.4164,3.4469
343987.1552,4483166.2164,3.4379
343987.1552,4483166.0164,3.4429
343987.1552,4483165.8164,3.4373
343987.1552,4483165.6164,3.4233
343987.1552,4483165.4164,3.4413
343987.1552,4483165.2164,3.4248
343987.1552,4483165.0164,3.4143
343987.1552,4483164.8164,3.4181
343987.1552,4483164.6164,3.3735
343987.1552,4483164.4164,3.36
343987.3552,4483179.2164,3.4346
343987.3552,4483179.0164,3.4415
343987.3552,4483178.8164,3.4474
343987.3552,4483178.6164,3.4586
